,Boston,Chicago,Houston,LosAngeles,Miami,NewYork,Philadelphia,Phoenix,SanFrancisco,Seattle
2010-04,0.0,0.00014962593516209475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01598513011152416
2010-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023480662983425414
2010-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10,0.0,0.005622895622895624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11,0.004018691588785048,0.3612558139534883,0.0,0.0,0.0,0.0,0.0020765027322404367,0.0,0.0,0.432324816594991
2010-12,1.444290280583614,0.7173750288743925,0.0,0.0,0.0,3.934654639539321,0.7310867925711401,0.0,0.0,0.12685135135135137
2011-01,3.8544627654871917,1.8628684725972884,0.0,0.0,0.0,2.1101698394072548,1.5749559424055295,0.0,0.0,0.29800838983853994
2011-02,0.8447916122863495,0.37985690670227973,0.0,0.0,0.0,0.3465178571428571,0.31880374649859944,0.010398613518197573,0.004482758620689657,0.6244836199656916
2011-03,0.6914160205099458,0.011657612534514866,0.0,0.0,0.0,0.1960538116591928,0.01851139601139601,0.0,0.0,0.052176729613007025
2011-04,0.0,0.02779552715654952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03689439935756263
2011-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10,0.3483746659208155,0.0,0.0,0.0,0.0,0.24886363636363637,0.13901808785529715,0.0,0.0,0.0
2011-11,0.0,0.0032239819004524885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033219051354973675
2011-12,0.00035502958579881655,0.09806103416272319,0.0,0.0,0.0,0.0,0.0006922043010752687,0.0,0.0,0.0173763944360281
